date,year,incidents,is_weekend,is_bonfire_window,day_of_year
2017-06-30,2017,217,0,0,181
2017-07-01,2017,247,1,0,182
2017-07-02,2017,276,1,0,183
2017-07-03,2017,236,0,0,184
2017-07-04,2017,229,0,0,185
2017-07-05,2017,220,0,0,186
2017-07-06,2017,244,0,0,187
2017-07-07,2017,258,0,0,188
2017-07-08,2017,260,1,0,189
2017-07-09,2017,261,1,0,190
2017-07-10,2017,227,0,0,191
2017-07-11,2017,229,0,0,192
2017-07-12,2017,232,0,0,193
2017-07-13,2017,230,0,0,194
2017-07-14,2017,251,0,0,195
2017-07-15,2017,258,1,0,196
2017-07-16,2017,267,1,0,197
2017-07-17,2017,229,0,0,198
2017-07-18,2017,255,0,0,199
2017-07-19,2017,260,0,0,200
2017-07-20,2017,264,0,0,201
2017-07-21,2017,230,0,0,202
2017-07-22,2017,279,1,0,203
2017-07-23,2017,265,1,0,204
2017-07-24,2017,226,0,0,205
2017-07-25,2017,232,0,0,206
2017-07-26,2017,231,0,0,207
2017-07-27,2017,228,0,0,208
2017-07-28,2017,249,0,0,209
2017-07-29,2017,273,1,0,210
2017-07-30,2017,261,1,0,211
2017-07-31,2017,241,0,0,212
2017-08-01,2017,217,0,0,213
2017-08-02,2017,231,0,0,214
2017-08-03,2017,230,0,0,215
2017-08-04,2017,232,0,0,216
2017-08-05,2017,261,1,0,217
2017-08-06,2017,283,1,0,218
2017-08-07,2017,232,0,0,219
2017-08-08,2017,227,0,0,220
2017-08-09,2017,242,0,0,221
2017-08-10,2017,213,0,0,222
2017-08-11,2017,271,0,0,223
2017-08-12,2017,281,1,0,224
2017-08-13,2017,287,1,0,225
2017-08-14,2017,242,0,0,226
2017-08-15,2017,227,0,0,227
2017-08-16,2017,240,0,0,228
2017-08-17,2017,282,0,0,229
2017-08-18,2017,227,0,0,230
2017-08-19,2017,251,1,0,231
2017-08-20,2017,271,1,0,232
2017-08-21,2017,233,0,0,233
2017-08-22,2017,251,0,0,234
2017-08-23,2017,189,0,0,235
2017-08-24,2017,229,0,0,236
2017-08-25,2017,234,0,0,237
2017-08-26,2017,242,1,0,238
2017-08-27,2017,300,1,0,239
2017-08-28,2017,230,0,0,240
2017-08-29,2017,200,0,0,241
2017-08-30,2017,220,0,0,242
2017-08-31,2017,238,0,0,243
2017-09-01,2017,251,0,0,244
2017-09-02,2017,267,1,0,245
2017-09-03,2017,247,1,0,246
2017-09-04,2017,252,0,0,247
2017-09-05,2017,237,0,0,248
2017-09-06,2017,240,0,0,249
2017-09-07,2017,262,0,0,250
2017-09-08,2017,241,0,0,251
2017-09-09,2017,276,1,0,252
2017-09-10,2017,286,1,0,253
2017-09-11,2017,227,0,0,254
2017-09-12,2017,228,0,0,255
2017-09-13,2017,237,0,0,256
2017-09-14,2017,193,0,0,257
2017-09-15,2017,209,0,0,258
2017-09-16,2017,267,1,0,259
2017-09-17,2017,271,1,0,260
2017-09-18,2017,229,0,0,261
2017-09-19,2017,211,0,0,262
2017-09-20,2017,241,0,0,263
2017-09-21,2017,217,0,0,264
2017-09-22,2017,253,0,0,265
2017-09-23,2017,246,1,0,266
2017-09-24,2017,294,1,0,267
2017-09-25,2017,248,0,0,268
2017-09-26,2017,231,0,0,269
2017-09-27,2017,241,0,0,270
2017-09-28,2017,252,0,0,271
2017-09-29,2017,221,0,0,272
2017-09-30,2017,254,1,0,273
2017-10-01,2017,256,1,0,274
2017-10-02,2017,203,0,0,275
2017-10-03,2017,242,0,0,276
2017-10-04,2017,222,0,0,277
2017-10-05,2017,240,0,0,278
2017-10-06,2017,243,0,0,279
2017-10-07,2017,261,1,0,280
2017-10-08,2017,280,1,0,281
2017-10-09,2017,207,0,0,282
2017-10-10,2017,239,0,0,283
2017-10-11,2017,222,0,0,284
2017-10-12,2017,227,0,0,285
2017-10-13,2017,219,0,0,286
2017-10-14,2017,261,1,0,287
2017-10-15,2017,260,1,0,288
2017-10-16,2017,255,0,0,289
2017-10-17,2017,240,0,0,290
2017-10-18,2017,237,0,0,291
2017-10-19,2017,246,0,0,292
2017-10-20,2017,259,0,0,293
2017-10-21,2017,251,1,0,294
2017-10-22,2017,256,1,0,295
2017-10-23,2017,233,0,0,296
2017-10-24,2017,238,0,0,297
2017-10-25,2017,217,0,0,298
2017-10-26,2017,245,0,0,299
2017-10-27,2017,258,0,0,300
2017-10-28,2017,262,1,0,301
2017-10-29,2017,273,1,0,302
2017-10-30,2017,235,0,0,303
2017-10-31,2017,217,0,0,304
2017-11-01,2017,240,0,0,305
2017-11-02,2017,252,0,0,306
2017-11-03,2017,483,0,1,307
2017-11-04,2017,573,1,1,308
2017-11-05,2017,1382,1,1,309
2017-11-06,2017,494,0,1,310
2017-11-07,2017,443,0,1,311
2017-11-08,2017,269,0,0,312
2017-11-09,2017,231,0,0,313
2017-11-10,2017,238,0,0,314
2017-11-11,2017,275,1,0,315
2017-11-12,2017,274,1,0,316
2017-11-13,2017,226,0,0,317
2017-11-14,2017,237,0,0,318
2017-11-15,2017,218,0,0,319
2017-11-16,2017,208,0,0,320
2017-11-17,2017,225,0,0,321
2017-11-18,2017,266,1,0,322
2017-11-19,2017,269,1,0,323
2017-11-20,2017,244,0,0,324
2017-11-21,2017,211,0,0,325
2017-11-22,2017,231,0,0,326
2017-11-23,2017,225,0,0,327
2017-11-24,2017,230,0,0,328
2017-11-25,2017,273,1,0,329
2017-11-26,2017,257,1,0,330
2017-11-27,2017,205,0,0,331
2017-11-28,2017,265,0,0,332
2017-11-29,2017,246,0,0,333
2017-11-30,2017,223,0,0,334
2017-12-01,2017,234,0,0,335
2017-12-02,2017,293,1,0,336
2017-12-03,2017,273,1,0,337
2017-12-04,2017,238,0,0,338
2017-12-05,2017,242,0,0,339
2017-12-06,2017,235,0,0,340
2017-12-07,2017,244,0,0,341
2017-12-08,2017,239,0,0,342
2017-12-09,2017,286,1,0,343
2017-12-10,2017,255,1,0,344
2017-12-11,2017,216,0,0,345
2017-12-12,2017,235,0,0,346
2017-12-13,2017,242,0,0,347
2017-12-14,2017,241,0,0,348
2017-12-15,2017,254,0,0,349
2017-12-16,2017,289,1,0,350
2017-12-17,2017,291,1,0,351
2017-12-18,2017,241,0,0,352
2017-12-19,2017,235,0,0,353
2017-12-20,2017,245,0,0,354
2017-12-21,2017,241,0,0,355
2017-12-22,2017,237,0,0,356
2017-12-23,2017,291,1,0,357
2017-12-24,2017,306,1,0,358
2017-12-25,2017,259,0,0,359
2017-12-26,2017,239,0,0,360
2017-12-27,2017,247,0,0,361
2017-12-28,2017,238,0,0,362
2017-12-29,2017,246,0,0,363
2017-12-30,2017,248,1,0,364
2017-12-31,2017,277,1,0,365
2018-01-01,2018,241,0,0,1
2018-01-02,2018,229,0,0,2
2018-01-03,2018,237,0,0,3
2018-01-04,2018,228,0,0,4
2018-01-05,2018,252,0,0,5
2018-01-06,2018,263,1,0,6
2018-01-07,2018,271,1,0,7
2018-01-08,2018,237,0,0,8
2018-01-09,2018,228,0,0,9
2018-01-10,2018,241,0,0,10
2018-01-11,2018,250,0,0,11
2018-01-12,2018,230,0,0,12
2018-01-13,2018,272,1,0,13
2018-01-14,2018,267,1,0,14
2018-01-15,2018,277,0,0,15
2018-01-16,2018,276,0,0,16
2018-01-17,2018,239,0,0,17
2018-01-18,2018,218,0,0,18
2018-01-19,2018,243,0,0,19
2018-01-20,2018,271,1,0,20
2018-01-21,2018,273,1,0,21
2018-01-22,2018,220,0,0,22
2018-01-23,2018,279,0,0,23
2018-01-24,2018,237,0,0,24
2018-01-25,2018,228,0,0,25
2018-01-26,2018,241,0,0,26
2018-01-27,2018,291,1,0,27
2018-01-28,2018,273,1,0,28
2018-01-29,2018,233,0,0,29
2018-01-30,2018,248,0,0,30
2018-01-31,2018,244,0,0,31
2018-02-01,2018,241,0,0,32
2018-02-02,2018,247,0,0,33
2018-02-03,2018,272,1,0,34
2018-02-04,2018,245,1,0,35
2018-02-05,2018,255,0,0,36
2018-02-06,2018,231,0,0,37
2018-02-07,2018,257,0,0,38
2018-02-08,2018,234,0,0,39
2018-02-09,2018,234,0,0,40
2018-02-10,2018,256,1,0,41
2018-02-11,2018,271,1,0,42
2018-02-12,2018,235,0,0,43
2018-02-13,2018,238,0,0,44
2018-02-14,2018,274,0,0,45
2018-02-15,2018,235,0,0,46
2018-02-16,2018,265,0,0,47
2018-02-17,2018,277,1,0,48
2018-02-18,2018,283,1,0,49
2018-02-19,2018,219,0,0,50
2018-02-20,2018,250,0,0,51
2018-02-21,2018,222,0,0,52
2018-02-22,2018,228,0,0,53
2018-02-23,2018,248,0,0,54
2018-02-24,2018,280,1,0,55
2018-02-25,2018,286,1,0,56
2018-02-26,2018,222,0,0,57
2018-02-27,2018,227,0,0,58
2018-02-28,2018,235,0,0,59
2018-03-01,2018,232,0,0,60
2018-03-02,2018,245,0,0,61
2018-03-03,2018,237,1,0,62
2018-03-04,2018,265,1,0,63
2018-03-05,2018,226,0,0,64
2018-03-06,2018,229,0,0,65
2018-03-07,2018,234,0,0,66
2018-03-08,2018,234,0,0,67
2018-03-09,2018,248,0,0,68
2018-03-10,2018,288,1,0,69
2018-03-11,2018,314,1,0,70
2018-03-12,2018,275,0,0,71
2018-03-13,2018,252,0,0,72
2018-03-14,2018,221,0,0,73
2018-03-15,2018,242,0,0,74
2018-03-16,2018,243,0,0,75
2018-03-17,2018,268,1,0,76
2018-03-18,2018,259,1,0,77
2018-03-19,2018,228,0,0,78
2018-03-20,2018,229,0,0,79
2018-03-21,2018,259,0,0,80
2018-03-22,2018,267,0,0,81
2018-03-23,2018,254,0,0,82
2018-03-24,2018,299,1,0,83
2018-03-25,2018,268,1,0,84
2018-03-26,2018,239,0,0,85
2018-03-27,2018,245,0,0,86
2018-03-28,2018,245,0,0,87
2018-03-29,2018,263,0,0,88
2018-03-30,2018,220,0,0,89
2018-03-31,2018,249,1,0,90
2018-04-01,2018,269,1,0,91
2018-04-02,2018,229,0,0,92
2018-04-03,2018,256,0,0,93
2018-04-04,2018,218,0,0,94
2018-04-05,2018,234,0,0,95
2018-04-06,2018,222,0,0,96
2018-04-07,2018,290,1,0,97
2018-04-08,2018,264,1,0,98
2018-04-09,2018,219,0,0,99
2018-04-10,2018,232,0,0,100
2018-04-11,2018,241,0,0,101
2018-04-12,2018,252,0,0,102
2018-04-13,2018,241,0,0,103
2018-04-14,2018,266,1,0,104
2018-04-15,2018,286,1,0,105
2018-04-16,2018,217,0,0,106
2018-04-17,2018,244,0,0,107
2018-04-18,2018,254,0,0,108
2018-04-19,2018,249,0,0,109
2018-04-20,2018,255,0,0,110
2018-04-21,2018,271,1,0,111
2018-04-22,2018,275,1,0,112
2018-04-23,2018,258,0,0,113
2018-04-24,2018,247,0,0,114
2018-04-25,2018,239,0,0,115
2018-04-26,2018,263,0,0,116
2018-04-27,2018,241,0,0,117
2018-04-28,2018,286,1,0,118
2018-04-29,2018,240,1,0,119
2018-04-30,2018,237,0,0,120
2018-05-01,2018,258,0,0,121
2018-05-02,2018,250,0,0,122
2018-05-03,2018,228,0,0,123
2018-05-04,2018,241,0,0,124
2018-05-05,2018,271,1,0,125
2018-05-06,2018,295,1,0,126
2018-05-07,2018,238,0,0,127
2018-05-08,2018,252,0,0,128
2018-05-09,2018,186,0,0,129
2018-05-10,2018,244,0,0,130
2018-05-11,2018,257,0,0,131
2018-05-12,2018,273,1,0,132
2018-05-13,2018,246,1,0,133
2018-05-14,2018,242,0,0,134
2018-05-15,2018,275,0,0,135
2018-05-16,2018,224,0,0,136
2018-05-17,2018,240,0,0,137
2018-05-18,2018,259,0,0,138
2018-05-19,2018,255,1,0,139
2018-05-20,2018,242,1,0,140
2018-05-21,2018,211,0,0,141
2018-05-22,2018,254,0,0,142
2018-05-23,2018,228,0,0,143
2018-05-24,2018,232,0,0,144
2018-05-25,2018,241,0,0,145
2018-05-26,2018,292,1,0,146
2018-05-27,2018,249,1,0,147
2018-05-28,2018,236,0,0,148
2018-05-29,2018,247,0,0,149
2018-05-30,2018,213,0,0,150
2018-05-31,2018,226,0,0,151
2018-06-01,2018,268,0,0,152
2018-06-02,2018,288,1,0,153
2018-06-03,2018,252,1,0,154
2018-06-04,2018,220,0,0,155
2018-06-05,2018,240,0,0,156
2018-06-06,2018,222,0,0,157
2018-06-07,2018,226,0,0,158
2018-06-08,2018,220,0,0,159
2018-06-09,2018,248,1,0,160
2018-06-10,2018,275,1,0,161
2018-06-11,2018,238,0,0,162
2018-06-12,2018,233,0,0,163
2018-06-13,2018,226,0,0,164
2018-06-14,2018,219,0,0,165
2018-06-15,2018,218,0,0,166
2018-06-16,2018,244,1,0,167
2018-06-17,2018,279,1,0,168
2018-06-18,2018,233,0,0,169
2018-06-19,2018,242,0,0,170
2018-06-20,2018,260,0,0,171
2018-06-21,2018,235,0,0,172
2018-06-22,2018,229,0,0,173
2018-06-23,2018,293,1,0,174
2018-06-24,2018,270,1,0,175
2018-06-25,2018,258,0,0,176
2018-06-26,2018,221,0,0,177
2018-06-27,2018,241,0,0,178
2018-06-28,2018,239,0,0,179
2018-06-29,2018,245,0,0,180
2018-06-30,2018,296,1,0,181
2018-07-01,2018,266,1,0,182
2018-07-02,2018,251,0,0,183
2018-07-03,2018,245,0,0,184
2018-07-04,2018,262,0,0,185
2018-07-05,2018,267,0,0,186
2018-07-06,2018,256,0,0,187
2018-07-07,2018,282,1,0,188
2018-07-08,2018,269,1,0,189
2018-07-09,2018,230,0,0,190
2018-07-10,2018,253,0,0,191
2018-07-11,2018,255,0,0,192
2018-07-12,2018,236,0,0,193
2018-07-13,2018,207,0,0,194
2018-07-14,2018,265,1,0,195
2018-07-15,2018,271,1,0,196
2018-07-16,2018,224,0,0,197
2018-07-17,2018,212,0,0,198
2018-07-18,2018,226,0,0,199
2018-07-19,2018,243,0,0,200
2018-07-20,2018,254,0,0,201
2018-07-21,2018,277,1,0,202
2018-07-22,2018,284,1,0,203
2018-07-23,2018,240,0,0,204
2018-07-24,2018,255,0,0,205
2018-07-25,2018,235,0,0,206
2018-07-26,2018,249,0,0,207
2018-07-27,2018,241,0,0,208
2018-07-28,2018,284,1,0,209
2018-07-29,2018,269,1,0,210
2018-07-30,2018,249,0,0,211
2018-07-31,2018,230,0,0,212
2018-08-01,2018,204,0,0,213
2018-08-02,2018,218,0,0,214
2018-08-03,2018,248,0,0,215
2018-08-04,2018,271,1,0,216
2018-08-05,2018,280,1,0,217
2018-08-06,2018,234,0,0,218
2018-08-07,2018,259,0,0,219
2018-08-08,2018,236,0,0,220
2018-08-09,2018,238,0,0,221
2018-08-10,2018,231,0,0,222
2018-08-11,2018,266,1,0,223
2018-08-12,2018,288,1,0,224
2018-08-13,2018,231,0,0,225
2018-08-14,2018,263,0,0,226
2018-08-15,2018,234,0,0,227
2018-08-16,2018,252,0,0,228
2018-08-17,2018,214,0,0,229
2018-08-18,2018,282,1,0,230
2018-08-19,2018,254,1,0,231
2018-08-20,2018,227,0,0,232
2018-08-21,2018,214,0,0,233
2018-08-22,2018,265,0,0,234
2018-08-23,2018,266,0,0,235
2018-08-24,2018,286,0,0,236
2018-08-25,2018,272,1,0,237
2018-08-26,2018,289,1,0,238
2018-08-27,2018,239,0,0,239
2018-08-28,2018,244,0,0,240
2018-08-29,2018,217,0,0,241
2018-08-30,2018,234,0,0,242
2018-08-31,2018,230,0,0,243
2018-09-01,2018,300,1,0,244
2018-09-02,2018,261,1,0,245
2018-09-03,2018,231,0,0,246
2018-09-04,2018,221,0,0,247
2018-09-05,2018,246,0,0,248
2018-09-06,2018,247,0,0,249
2018-09-07,2018,249,0,0,250
2018-09-08,2018,263,1,0,251
2018-09-09,2018,288,1,0,252
2018-09-10,2018,233,0,0,253
2018-09-11,2018,225,0,0,254
2018-09-12,2018,263,0,0,255
2018-09-13,2018,234,0,0,256
2018-09-14,2018,266,0,0,257
2018-09-15,2018,279,1,0,258
2018-09-16,2018,287,1,0,259
2018-09-17,2018,209,0,0,260
2018-09-18,2018,230,0,0,261
2018-09-19,2018,255,0,0,262
2018-09-20,2018,259,0,0,263
2018-09-21,2018,242,0,0,264
2018-09-22,2018,304,1,0,265
2018-09-23,2018,276,1,0,266
2018-09-24,2018,256,0,0,267
2018-09-25,2018,215,0,0,268
2018-09-26,2018,230,0,0,269
2018-09-27,2018,240,0,0,270
2018-09-28,2018,249,0,0,271
2018-09-29,2018,292,1,0,272
2018-09-30,2018,264,1,0,273
2018-10-01,2018,248,0,0,274
2018-10-02,2018,245,0,0,275
2018-10-03,2018,221,0,0,276
2018-10-04,2018,226,0,0,277
2018-10-05,2018,252,0,0,278
2018-10-06,2018,277,1,0,279
2018-10-07,2018,254,1,0,280
2018-10-08,2018,250,0,0,281
2018-10-09,2018,239,0,0,282
2018-10-10,2018,245,0,0,283
2018-10-11,2018,247,0,0,284
2018-10-12,2018,257,0,0,285
2018-10-13,2018,283,1,0,286
2018-10-14,2018,278,1,0,287
2018-10-15,2018,229,0,0,288
2018-10-16,2018,236,0,0,289
2018-10-17,2018,261,0,0,290
2018-10-18,2018,245,0,0,291
2018-10-19,2018,240,0,0,292
2018-10-20,2018,282,1,0,293
2018-10-21,2018,282,1,0,294
2018-10-22,2018,252,0,0,295
2018-10-23,2018,226,0,0,296
2018-10-24,2018,243,0,0,297
2018-10-25,2018,214,0,0,298
2018-10-26,2018,217,0,0,299
2018-10-27,2018,289,1,0,300
2018-10-28,2018,275,1,0,301
2018-10-29,2018,235,0,0,302
2018-10-30,2018,235,0,0,303
2018-10-31,2018,252,0,0,304
2018-11-01,2018,260,0,0,305
2018-11-02,2018,246,0,0,306
2018-11-03,2018,575,1,1,307
2018-11-04,2018,538,1,1,308
2018-11-05,2018,1192,0,1,309
2018-11-06,2018,519,0,1,310
2018-11-07,2018,473,0,1,311
2018-11-08,2018,247,0,0,312
2018-11-09,2018,229,0,0,313
2018-11-10,2018,255,1,0,314
2018-11-11,2018,271,1,0,315
2018-11-12,2018,267,0,0,316
2018-11-13,2018,246,0,0,317
2018-11-14,2018,239,0,0,318
2018-11-15,2018,256,0,0,319
2018-11-16,2018,248,0,0,320
2018-11-17,2018,261,1,0,321
2018-11-18,2018,255,1,0,322
2018-11-19,2018,227,0,0,323
2018-11-20,2018,219,0,0,324
2018-11-21,2018,246,0,0,325
2018-11-22,2018,242,0,0,326
2018-11-23,2018,236,0,0,327
2018-11-24,2018,263,1,0,328
2018-11-25,2018,254,1,0,329
2018-11-26,2018,218,0,0,330
2018-11-27,2018,220,0,0,331
2018-11-28,2018,222,0,0,332
2018-11-29,2018,240,0,0,333
2018-11-30,2018,257,0,0,334
2018-12-01,2018,273,1,0,335
2018-12-02,2018,281,1,0,336
2018-12-03,2018,254,0,0,337
2018-12-04,2018,239,0,0,338
2018-12-05,2018,260,0,0,339
2018-12-06,2018,234,0,0,340
2018-12-07,2018,222,0,0,341
2018-12-08,2018,249,1,0,342
2018-12-09,2018,263,1,0,343
2018-12-10,2018,269,0,0,344
2018-12-11,2018,231,0,0,345
2018-12-12,2018,206,0,0,346
2018-12-13,2018,233,0,0,347
2018-12-14,2018,228,0,0,348
2018-12-15,2018,254,1,0,349
2018-12-16,2018,261,1,0,350
2018-12-17,2018,252,0,0,351
2018-12-18,2018,240,0,0,352
2018-12-19,2018,248,0,0,353
2018-12-20,2018,237,0,0,354
2018-12-21,2018,238,0,0,355
2018-12-22,2018,273,1,0,356
2018-12-23,2018,261,1,0,357
2018-12-24,2018,244,0,0,358
2018-12-25,2018,228,0,0,359
2018-12-26,2018,233,0,0,360
2018-12-27,2018,241,0,0,361
2018-12-28,2018,270,0,0,362
2018-12-29,2018,250,1,0,363
2018-12-30,2018,291,1,0,364
2018-12-31,2018,233,0,0,365
2019-01-01,2019,229,0,0,1
2019-01-02,2019,260,0,0,2
2019-01-03,2019,229,0,0,3
2019-01-04,2019,238,0,0,4
2019-01-05,2019,270,1,0,5
2019-01-06,2019,280,1,0,6
2019-01-07,2019,246,0,0,7
2019-01-08,2019,228,0,0,8
2019-01-09,2019,259,0,0,9
2019-01-10,2019,224,0,0,10
2019-01-11,2019,259,0,0,11
2019-01-12,2019,281,1,0,12
2019-01-13,2019,280,1,0,13
2019-01-14,2019,260,0,0,14
2019-01-15,2019,241,0,0,15
2019-01-16,2019,246,0,0,16
2019-01-17,2019,203,0,0,17
2019-01-18,2019,239,0,0,18
2019-01-19,2019,278,1,0,19
2019-01-20,2019,292,1,0,20
2019-01-21,2019,249,0,0,21
2019-01-22,2019,265,0,0,22
2019-01-23,2019,219,0,0,23
2019-01-24,2019,213,0,0,24
2019-01-25,2019,251,0,0,25
2019-01-26,2019,257,1,0,26
2019-01-27,2019,282,1,0,27
2019-01-28,2019,224,0,0,28
2019-01-29,2019,232,0,0,29
2019-01-30,2019,228,0,0,30
2019-01-31,2019,239,0,0,31
2019-02-01,2019,233,0,0,32
2019-02-02,2019,263,1,0,33
2019-02-03,2019,283,1,0,34
2019-02-04,2019,253,0,0,35
2019-02-05,2019,222,0,0,36
2019-02-06,2019,252,0,0,37
2019-02-07,2019,215,0,0,38
2019-02-08,2019,225,0,0,39
2019-02-09,2019,269,1,0,40
2019-02-10,2019,263,1,0,41
2019-02-11,2019,232,0,0,42
2019-02-12,2019,216,0,0,43
2019-02-13,2019,228,0,0,44
2019-02-14,2019,220,0,0,45
2019-02-15,2019,221,0,0,46
2019-02-16,2019,246,1,0,47
2019-02-17,2019,263,1,0,48
2019-02-18,2019,242,0,0,49
2019-02-19,2019,219,0,0,50
2019-02-20,2019,235,0,0,51
2019-02-21,2019,219,0,0,52
2019-02-22,2019,246,0,0,53
2019-02-23,2019,263,1,0,54
2019-02-24,2019,297,1,0,55
2019-02-25,2019,235,0,0,56
2019-02-26,2019,249,0,0,57
2019-02-27,2019,260,0,0,58
2019-02-28,2019,248,0,0,59
2019-03-01,2019,229,0,0,60
2019-03-02,2019,300,1,0,61
2019-03-03,2019,269,1,0,62
2019-03-04,2019,222,0,0,63
2019-03-05,2019,265,0,0,64
2019-03-06,2019,243,0,0,65
2019-03-07,2019,221,0,0,66
2019-03-08,2019,238,0,0,67
2019-03-09,2019,275,1,0,68
2019-03-10,2019,266,1,0,69
2019-03-11,2019,236,0,0,70
2019-03-12,2019,246,0,0,71
2019-03-13,2019,239,0,0,72
2019-03-14,2019,239,0,0,73
2019-03-15,2019,233,0,0,74
2019-03-16,2019,282,1,0,75
2019-03-17,2019,294,1,0,76
2019-03-18,2019,204,0,0,77
2019-03-19,2019,238,0,0,78
2019-03-20,2019,244,0,0,79
2019-03-21,2019,230,0,0,80
2019-03-22,2019,225,0,0,81
2019-03-23,2019,273,1,0,82
2019-03-24,2019,274,1,0,83
2019-03-25,2019,220,0,0,84
2019-03-26,2019,249,0,0,85
2019-03-27,2019,223,0,0,86
2019-03-28,2019,260,0,0,87
2019-03-29,2019,226,0,0,88
2019-03-30,2019,246,1,0,89
2019-03-31,2019,286,1,0,90
2019-04-01,2019,240,0,0,91
2019-04-02,2019,252,0,0,92
2019-04-03,2019,219,0,0,93
2019-04-04,2019,251,0,0,94
2019-04-05,2019,249,0,0,95
2019-04-06,2019,289,1,0,96
2019-04-07,2019,277,1,0,97
2019-04-08,2019,241,0,0,98
2019-04-09,2019,240,0,0,99
2019-04-10,2019,237,0,0,100
2019-04-11,2019,250,0,0,101
2019-04-12,2019,222,0,0,102
2019-04-13,2019,269,1,0,103
2019-04-14,2019,257,1,0,104
2019-04-15,2019,227,0,0,105
2019-04-16,2019,214,0,0,106
2019-04-17,2019,252,0,0,107
2019-04-18,2019,243,0,0,108
2019-04-19,2019,243,0,0,109
2019-04-20,2019,257,1,0,110
2019-04-21,2019,264,1,0,111
2019-04-22,2019,232,0,0,112
2019-04-23,2019,240,0,0,113
2019-04-24,2019,265,0,0,114
2019-04-25,2019,228,0,0,115
2019-04-26,2019,231,0,0,116
2019-04-27,2019,283,1,0,117
2019-04-28,2019,283,1,0,118
2019-04-29,2019,260,0,0,119
2019-04-30,2019,268,0,0,120
2019-05-01,2019,236,0,0,121
2019-05-02,2019,241,0,0,122
2019-05-03,2019,283,0,0,123
2019-05-04,2019,289,1,0,124
2019-05-05,2019,257,1,0,125
2019-05-06,2019,254,0,0,126
2019-05-07,2019,228,0,0,127
2019-05-08,2019,235,0,0,128
2019-05-09,2019,213,0,0,129
2019-05-10,2019,238,0,0,130
2019-05-11,2019,260,1,0,131
2019-05-12,2019,247,1,0,132
2019-05-13,2019,234,0,0,133
2019-05-14,2019,250,0,0,134
2019-05-15,2019,224,0,0,135
2019-05-16,2019,212,0,0,136
2019-05-17,2019,245,0,0,137
2019-05-18,2019,247,1,0,138
2019-05-19,2019,261,1,0,139
2019-05-20,2019,221,0,0,140
2019-05-21,2019,251,0,0,141
2019-05-22,2019,221,0,0,142
2019-05-23,2019,232,0,0,143
2019-05-24,2019,260,0,0,144
2019-05-25,2019,282,1,0,145
2019-05-26,2019,272,1,0,146
2019-05-27,2019,267,0,0,147
2019-05-28,2019,235,0,0,148
2019-05-29,2019,224,0,0,149
2019-05-30,2019,219,0,0,150
2019-05-31,2019,246,0,0,151
2019-06-01,2019,283,1,0,152
2019-06-02,2019,263,1,0,153
2019-06-03,2019,228,0,0,154
2019-06-04,2019,294,0,0,155
2019-06-05,2019,241,0,0,156
2019-06-06,2019,261,0,0,157
2019-06-07,2019,222,0,0,158
2019-06-08,2019,269,1,0,159
2019-06-09,2019,252,1,0,160
2019-06-10,2019,259,0,0,161
2019-06-11,2019,239,0,0,162
2019-06-12,2019,202,0,0,163
2019-06-13,2019,237,0,0,164
2019-06-14,2019,240,0,0,165
2019-06-15,2019,295,1,0,166
2019-06-16,2019,289,1,0,167
2019-06-17,2019,239,0,0,168
2019-06-18,2019,228,0,0,169
2019-06-19,2019,205,0,0,170
2019-06-20,2019,232,0,0,171
2019-06-21,2019,249,0,0,172
2019-06-22,2019,290,1,0,173
2019-06-23,2019,279,1,0,174
2019-06-24,2019,229,0,0,175
2019-06-25,2019,204,0,0,176
2019-06-26,2019,225,0,0,177
2019-06-27,2019,251,0,0,178
2019-06-28,2019,236,0,0,179
2019-06-29,2019,241,1,0,180
2019-06-30,2019,270,1,0,181
2019-07-01,2019,212,0,0,182
2019-07-02,2019,255,0,0,183
2019-07-03,2019,233,0,0,184
2019-07-04,2019,237,0,0,185
2019-07-05,2019,255,0,0,186
2019-07-06,2019,274,1,0,187
2019-07-07,2019,262,1,0,188
2019-07-08,2019,245,0,0,189
2019-07-09,2019,217,0,0,190
2019-07-10,2019,225,0,0,191
2019-07-11,2019,218,0,0,192
2019-07-12,2019,226,0,0,193
2019-07-13,2019,234,1,0,194
2019-07-14,2019,285,1,0,195
2019-07-15,2019,233,0,0,196
2019-07-16,2019,235,0,0,197
2019-07-17,2019,267,0,0,198
2019-07-18,2019,223,0,0,199
2019-07-19,2019,206,0,0,200
2019-07-20,2019,259,1,0,201
2019-07-21,2019,284,1,0,202
2019-07-22,2019,198,0,0,203
2019-07-23,2019,245,0,0,204
2019-07-24,2019,256,0,0,205
2019-07-25,2019,253,0,0,206
2019-07-26,2019,231,0,0,207
2019-07-27,2019,297,1,0,208
2019-07-28,2019,302,1,0,209
2019-07-29,2019,260,0,0,210
2019-07-30,2019,276,0,0,211
2019-07-31,2019,244,0,0,212
2019-08-01,2019,267,0,0,213
2019-08-02,2019,233,0,0,214
2019-08-03,2019,256,1,0,215
2019-08-04,2019,264,1,0,216
2019-08-05,2019,237,0,0,217
2019-08-06,2019,239,0,0,218
2019-08-07,2019,218,0,0,219
2019-08-08,2019,229,0,0,220
2019-08-09,2019,227,0,0,221
2019-08-10,2019,284,1,0,222
2019-08-11,2019,263,1,0,223
2019-08-12,2019,251,0,0,224
2019-08-13,2019,238,0,0,225
2019-08-14,2019,228,0,0,226
